id,leto,mesec,DOL,dolzina,regija,minuta,SIR,ura,sirina,dan,magnituda,globina,sekunda
535484,2016,10,E,37.58,SOUTHERN GREECE,20,N,17,37.91,06,2.3,5,18.8
535480,2016,10,W,68.94,"TARAPACA, CHILE",50,S,16,21.05,06,2.9,110,00.0
535483,2016,10,E,23.74,AEGEAN SEA,20,N,16,39.25,06,2.2,12,09.9
535479,2016,10,E,13.14,CENTRAL ITALY,09,N,16,42.88,06,3.0,9,44.0
535475,2016,10,E,44.58,BOSNIA AND HERZEGOVINA,51,N,15,22.59,06,2.8,2,59.9
535469,2016,10,W,40.71,NORTHERN CALIFORNIA,06,N,15,36.06,06,2.0,22,27.6
537048,2016,10,E,39.00,CENTRAL TURKEY,18,N,14,51.46,06,2.0,13,53.0
535464,2016,10,W,52.63,"FOX ISLANDS, ALEUTIAN ISLANDS",39,N,13,36.19,06,2.7,30,11.4
535462,2016,10,W,33.71,SOUTHERN CALIFORNIA,23,N,13,33.71,06,2.5,15,54.8
535482,2016,10,E,21.83,GREECE,40,N,12,38.43,06,2.1,12,09.1
535458,2016,10,W,73.16,NORTHERN COLOMBIA,28,N,12,59.42,06,2.5,150,47.0
535452,2016,10,E,42.77,CENTRAL ITALY,01,N,12,40.44,06,2.5,10,55.8
535537,2016,10,E,20.44,GREECE,38,N,11,73.30,06,2.0,13,17.8
535449,2016,10,W,97.55,OKLAHOMA,53,N,10,36.81,06,3.4,5,18.7
535448,2016,10,E,16.02,SOUTHERN ITALY,41,N,10,39.63,06,2.7,38,22.1
535447,2016,10,E,37.21,WESTERN TURKEY,23,N,10,30.49,06,2.3,10,00.2
535444,2016,10,E,29.20,SOUTHWEST INDIAN RIDGE,56,N,09,61.97,06,4.9,10,54.0
535440,2016,10,E,27.88,WESTERN TURKEY,32,N,09,38.87,06,2.5,5,20.3
535437,2016,10,E,28.13,WESTERN TURKEY,21,N,09,37.21,06,2.2,5,41.7
535436,2016,10,E,34.28,CENTRAL TURKEY,20,N,09,37.13,06,2.2,8,58.3
535431,2016,10,E,29.51,WESTERN TURKEY,58,N,08,39.59,06,2.0,4,19.5
537046,2016,10,W,31.60,"OFFSHORE COQUIMBO, CHILE",52,N,08,55.88,06,2.6,25,39.0
535426,2016,10,W,97.29,OKLAHOMA,23,N,08,35.69,06,2.6,4,14.0
535455,2016,10,W,64.26,VIRGIN ISLANDS REGION,06,N,08,18.74,06,2.4,34,46.9
535455,2016,10,W,64.26,VIRGIN ISLANDS REGION,06,N,08,18.74,06,2.4,34,46.9
535425,2016,10,W,66.07,PUERTO RICO,01,N,08,18.07,06,3.0,7,17.2
535424,2016,10,E,31.07,WESTERN TURKEY,58,N,07,40.44,06,2.4,2,36.1
535427,2016,10,W,66.08,PUERTO RICO,54,N,07,18.09,06,3.0,6,38.9
535423,2016,10,W,66.07,PUERTO RICO,50,N,07,18.08,06,2.5,4,41.9
535422,2016,10,W,68.64,"ANTOFAGASTA, CHILE",49,S,07,21.18,06,3.0,111,12.0
535514,2016,10,W,28.78,"SANTIAGO DEL ESTERO, ARGENTINA",45,N,07,46.31,06,4.3,612,14.5
535435,2016,10,E,20.38,IONIAN SEA,18,N,07,37.46,06,2.5,14,24.6
537049,2016,10,E,40.06,AEGEAN SEA,16,N,07,54.57,06,3.0,5,05.0
535418,2016,10,W,64.73,"SANTIAGO DEL ESTERO, ARGENTINA",01,S,07,28.34,06,4.5,30,45.0
535412,2016,10,E,29.13,WESTERN TURKEY,38,N,06,40.69,06,2.2,11,52.6
535416,2016,10,W,98.75,OKLAHOMA,36,N,06,36.45,06,2.6,5,43.0
535415,2016,10,E,31.37,CYPRUS REGION,32,N,06,35.09,06,2.2,10,24.6
535414,2016,10,W,47.19,"OLYMPIC PENINSULA, WASHINGTON",09,N,06,46.22,06,2.6,41,42.7
535407,2016,10,E,39.38,EASTERN TURKEY,02,N,06,39.72,06,2.3,19,04.9
535406,2016,10,E,13.22,CENTRAL ITALY,34,N,05,42.79,06,3.2,10,18.3
535402,2016,10,W,96.94,OKLAHOMA,06,N,05,76.53,06,2.5,8,44.0
535403,2016,10,W,58.12,GULF OF ALASKA,43,N,04,62.13,06,2.8,62,13.0
535399,2016,10,E,77.85,SVALBARD REGION,19,N,04,47.07,06,2.0,0,27.2
535408,2016,10,E,19.70,ALBANIA,46,N,03,40.62,06,2.5,13,10.9
535397,2016,10,E,39.00,EASTERN TURKEY,34,N,03,38.10,06,2.0,10,53.4
537050,2016,10,W,61.33,"SOUTHERN YUKON TERRITORY, CANADA",23,N,03,53.07,06,2.1,2,17.0
537041,2016,10,W,18.09,PUERTO RICO,41,N,02,51.52,06,3.0,4,04.0
535377,2016,10,E,16.10,POLAND,25,N,01,51.31,06,2.7,1,27.6
535376,2016,10,W,19.41,"ISLAND OF HAWAII, HAWAII",24,N,01,36.19,06,2.4,1,09.3
535394,2016,10,E,26.69,NEAR THE COAST OF WESTERN TURKEY,12,N,01,38.65,06,2.7,15,42.9
535375,2016,10,W,69.25,"TARAPACA, CHILE",11,S,01,19.47,06,3.2,103,28.0
535371,2016,10,W,68.93,"ANTOFAGASTA, CHILE",57,S,00,20.91,06,2.8,104,17.0
535370,2016,10,W,69.28,DOMINICAN REPUBLIC REGION,52,N,00,19.35,06,4.2,10,55.8
535359,2016,10,W,69.18,"TARAPACA, CHILE",47,S,00,20.25,06,4.4,94,44.0
535359,2016,10,W,69.18,"TARAPACA, CHILE",47,S,00,20.25,06,4.4,94,44.0
535466,2016,10,W,96.92,OKLAHOMA,42,N,00,36.42,06,2.1,5,11.2
535357,2016,10,W,96.91,OKLAHOMA,19,N,00,36.42,06,3.2,3,04.7
535356,2016,10,E,39.41,EASTERN TURKEY,18,N,00,38.47,06,2.3,6,01.2
535358,2016,10,E,37.43,TAJIKISTAN,03,N,00,59.89,06,4.3,217,56.0
535353,2016,10,E,39.38,WESTERN TURKEY,40,N,23,62.13,05,2.9,5,05.0
535346,2016,10,E,33.31,CENTRAL TURKEY,23,N,23,38.28,05,2.0,1,48.4
535344,2016,10,W,74.04,"OFFSHORE BIO-BIO, CHILE",07,S,23,37.39,05,3.7,41,01.0
535343,2016,10,E,21.00,SOUTHEAST OF LOYALTY ISLANDS,34,N,22,69.65,05,4.5,96,38.0
535338,2016,10,E,49.41,CASPIAN SEA,01,N,22,38.31,05,3.6,20,57.2
535351,2016,10,W,65.65,PUERTO RICO REGION,45,N,21,17.83,05,2.3,13,08.1
535337,2016,10,W,58.45,GULF OF ALASKA,26,N,21,34.72,05,2.1,4,33.2
535332,2016,10,W,68.76,"ANTOFAGASTA, CHILE",53,S,20,34.32,05,3.1,110,40.0
535328,2016,10,E,38.88,WESTERN TURKEY,47,N,20,33.80,05,2.1,1,49.7
535326,2016,10,E,29.64,WESTERN TURKEY,14,N,20,36.09,05,2.5,1,36.9
535325,2016,10,E,42.24,EASTERN TURKEY,10,N,20,40.59,05,2.0,5,02.5
535327,2016,10,E,37.67,WESTERN TURKEY,08,N,20,61.47,05,2.0,5,46.0
535322,2016,10,E,26.42,SOUTHEASTERN IRAN,55,N,19,34.02,05,3.8,10,23.1
535347,2016,10,W,65.44,PUERTO RICO REGION,44,N,19,19.60,05,2.7,79,14.6
535395,2016,10,W,97.27,OKLAHOMA,30,N,19,36.22,05,2.4,8,06.9
535315,2016,10,W,41.43,WEST CHILE RISE,03,N,19,39.90,05,5.0,10,37.3
535321,2016,10,E,30.13,WESTERN TURKEY,43,N,18,37.64,05,2.4,10,43.1
535313,2016,10,W,37.54,CENTRAL CALIFORNIA,28,N,18,19.41,05,3.2,6,42.9
535310,2016,10,E,25.90,BULGARIA,27,N,17,41.39,05,2.3,8,09.4
535309,2016,10,E,34.46,CENTRAL TURKEY,23,N,17,36.90,05,2.1,10,30.3
535308,2016,10,W,36.54,CENTRAL CALIFORNIA,15,N,17,42.39,05,2.0,3,14.7
535335,2016,10,W,97.86,OKLAHOMA,02,N,17,35.03,05,2.2,6,33.2
535306,2016,10,E,20.46,GREECE,02,N,17,38.29,05,2.0,17,30.4
535306,2016,10,E,20.46,GREECE,02,N,17,38.29,05,2.0,17,30.4
535304,2016,10,W,98.78,OKLAHOMA,59,N,16,36.44,05,3.2,8,56.2
535299,2016,10,W,71.56,"COQUIMBO, CHILE",40,S,16,30.62,05,3.8,23,06.0
535298,2016,10,E,31.62,WESTERN TURKEY,38,N,16,40.14,05,2.3,8,16.2
535294,2016,10,W,96.68,OKLAHOMA,06,N,16,74.88,05,3.0,6,14.7
535291,2016,10,E,37.58,CENTRAL TURKEY,18,N,15,37.08,05,2.1,5,25.5
535286,2016,10,W,98.76,OKLAHOMA,02,N,15,36.43,05,3.5,5,26.4
535289,2016,10,W,33.77,"VALPARAISO, CHILE",02,S,15,20.31,05,3.1,52,11.5
536360,2016,10,E,35.41,"DODECANESE ISLANDS, GREECE",47,N,14,54.54,05,3.1,26,47.0
535279,2016,10,W,33.16,SOUTHERN CALIFORNIA,39,N,14,47.72,05,3.0,3,54.1
535303,2016,10,E,35.32,CENTRAL TURKEY,01,N,14,40.16,05,2.4,5,26.8
535280,2016,10,E,35.45,"DODECANESE ISLANDS, GREECE",49,N,13,33.17,05,2.9,26,53.1
535269,2016,10,W,36.46,OKLAHOMA,47,N,13,33.16,05,3.0,4,47.4
535290,2016,10,W,99.16,OKLAHOMA,46,N,13,36.46,05,3.0,4,10.5
535277,2016,10,E,28.21,WESTERN TURKEY,44,N,13,37.24,05,2.1,6,25.6
536359,2016,10,W,36.01,CENTRAL CALIFORNIA,37,N,13,60.04,05,2.0,1,05.0
535287,2016,10,W,64.22,VIRGIN ISLANDS REGION,09,N,13,18.62,05,2.3,47,13.6
536358,2016,10,E,42.64,CENTRAL ITALY,04,N,13,60.20,05,3.2,12,12.0
535262,2016,10,W,21.28,"TARAPACA, CHILE",24,N,12,84.38,05,3.0,72,35.1
535254,2016,10,W,68.59,"ANTOFAGASTA, CHILE",07,S,12,22.09,05,3.5,116,50.0
535258,2016,10,E,39.08,CENTRAL TURKEY,56,N,11,36.29,05,2.0,5,52.2
535251,2016,10,W,25.13,SOUTH SANDWICH ISLANDS REGION,37,S,11,58.85,05,5.0,40,17.2
535248,2016,10,E,30.47,"IZU ISLANDS, JAPAN REGION",51,N,10,73.14,05,4.2,429,48.0
535253,2016,10,W,64.40,VIRGIN ISLANDS REGION,18,N,10,18.90,05,2.2,34,38.9
535243,2016,10,E,38.84,EASTERN TURKEY,17,N,10,36.06,05,2.8,16,46.9
535241,2016,10,E,43.60,EASTERN TURKEY,09,N,10,38.84,05,2.8,16,21.2
535245,2016,10,E,26.86,BULGARIA-GREECE-TURKEY BORDER RG,06,N,10,41.89,05,2.0,7,57.3
535240,2016,10,W,36.40,OKLAHOMA,05,N,10,46.52,05,2.3,7,07.6
535238,2016,10,W,30.16,"OFFSHORE COQUIMBO, CHILE",52,N,09,36.06,05,3.5,20,01.2
535234,2016,10,W,22.54,"ANTOFAGASTA, CHILE",32,N,09,40.32,05,3.3,97,17.7
535233,2016,10,E,28.65,WESTERN TURKEY,17,N,09,39.83,05,2.5,7,13.2
535229,2016,10,W,20.69,"TARAPACA, CHILE",15,N,09,32.89,05,2.8,52,10.3
535228,2016,10,E,29.15,WESTERN TURKEY,01,N,09,37.98,05,2.2,9,58.0
535236,2016,10,E,69.51,TAJIKISTAN,59,N,08,37.56,05,4.5,100,41.4
535319,2016,10,E,40.92,CASPIAN SEA,21,N,08,31.27,05,4.1,40,40.6
535247,2016,10,E,39.43,KYRGYZSTAN,12,S,08,24.66,05,3.9,20,59.3
535232,2016,10,E,20.23,IONIAN SEA,28,N,07,37.40,05,2.2,10,35.2
535218,2016,10,W,60.31,"SOUTHERN YUKON TERRITORY, CANADA",28,N,07,47.47,05,2.2,12,03.7
535220,2016,10,W,87.59,NEAR COAST OF NICARAGUA,25,N,07,12.67,05,4.6,98,08.3
535220,2016,10,W,87.59,NEAR COAST OF NICARAGUA,25,N,07,12.67,05,4.6,98,08.3
535221,2016,10,W,71.37,"COQUIMBO, CHILE",22,S,07,30.71,05,4.4,48,39.0
536364,2016,10,W,63.84,CENTRAL ALASKA,14,N,07,61.03,05,2.6,122,02.0
535211,2016,10,E,45.27,SOUTH ISLAND OF NEW ZEALAND,00,N,07,51.90,05,4.3,89,55.4
535212,2016,10,W,69.06,"TARAPACA, CHILE",57,S,06,20.87,05,3.1,104,18.0
535432,2016,10,E,11.37,AUSTRIA,27,N,06,47.12,05,2.3,5,03.7
535209,2016,10,W,70.12,"ATACAMA, CHILE",17,S,06,29.29,05,4.5,100,24.4
535205,2016,10,W,61.94,SOUTHERN ALASKA,04,N,06,38.81,05,2.7,35,18.2
535223,2016,10,E,22.84,CENTRAL MEDITERRANEAN SEA,32,N,05,35.34,05,2.2,25,22.0
536349,2016,10,E,38.78,NEAR THE COAST OF WESTERN TURKEY,17,N,05,53.20,05,2.6,13,49.0
535201,2016,10,E,31.26,WESTERN TURKEY,59,N,04,38.30,05,2.4,5,27.3
535202,2016,10,E,29.13,WESTERN TURKEY,43,N,04,40.45,05,2.2,6,37.2
535197,2016,10,E,39.53,WESTERN TURKEY,30,N,04,64.81,05,3.0,5,53.0
536351,2016,10,W,55.34,ALASKA PENINSULA,02,N,04,51.19,05,2.6,44,06.0
535222,2016,10,E,60.79,SOUTHWEST INDIAN RIDGE,29,S,03,29.34,05,4.8,10,14.0
535222,2016,10,E,60.79,SOUTHWEST INDIAN RIDGE,29,S,03,29.34,05,4.8,10,14.0
535188,2016,10,W,61.94,SOUTHERN ALASKA,17,N,03,19.45,05,2.0,7,51.9
535186,2016,10,W,71.33,"COQUIMBO, CHILE",42,S,02,30.73,05,3.0,43,00.0
535195,2016,10,E,28.49,WESTERN TURKEY,39,N,02,37.01,05,2.1,11,28.1
535185,2016,10,E,39.15,WESTERN TURKEY,19,N,02,61.60,05,2.0,11,31.0
535184,2016,10,W,72.94,"OFFSHORE BIO-BIO, CHILE",54,S,01,35.93,05,3.5,30,04.0
535181,2016,10,E,28.42,WESTERN TURKEY,38,N,01,39.28,05,2.5,6,00.1
535180,2016,10,E,28.45,WESTERN TURKEY,34,N,01,39.28,05,2.4,5,18.8
535177,2016,10,E,24.88,"CRETE, GREECE",08,N,01,34.97,05,3.4,2,17.4
535172,2016,10,E,39.53,WESTERN TURKEY,25,N,00,19.40,05,2.3,5,32.6
535176,2016,10,E,37.44,CENTRAL TURKEY,19,N,00,63.11,05,2.5,5,49.0
535171,2016,10,W,71.32,"COQUIMBO, CHILE",09,S,00,31.94,05,3.1,65,30.0
535175,2016,10,W,64.92,VIRGIN ISLANDS REGION,51,N,23,19.03,04,2.9,25,14.4
535207,2016,10,E,32.74,CYPRUS REGION,35,N,23,34.17,04,2.1,20,05.8
535166,2016,10,W,68.09,"ANTOFAGASTA, CHILE",00,S,23,23.72,04,4.4,118,16.1
535740,2016,10,W,53.81,"FOX ISLANDS, ALEUTIAN ISLANDS",52,N,22,51.25,04,2.9,54,44.0
535739,2016,10,E,42.82,"CAUCASUS REGION, RUSSIA",45,N,22,53.81,04,3.8,50,07.0
535206,2016,10,E,20.26,ALBANIA,25,N,22,41.08,04,2.6,4,57.9
535164,2016,10,E,19.22,POLAND,20,N,22,50.07,04,2.6,1,03.1
535163,2016,10,E,32.82,CYPRUS REGION,15,N,22,35.24,04,2.2,60,36.9
535307,2016,10,E,37.87,SOUTHERN GREECE,14,N,21,49.42,04,2.1,8,33.8
535161,2016,10,E,38.29,GREECE,48,N,20,63.17,04,3.3,7,46.0
535157,2016,10,E,22.16,GREECE,42,N,20,38.29,04,3.5,8,09.9
535154,2016,10,E,30.07,WESTERN TURKEY,36,N,20,38.91,04,2.8,7,18.7
535152,2016,10,W,71.23,"VALPARAISO, CHILE",16,S,20,32.25,04,2.8,56,02.0
535162,2016,10,E,38.84,NEAR THE COAST OF WESTERN TURKEY,50,N,19,51.99,04,2.6,12,21.5
535203,2016,10,E,20.01,ALBANIA,44,N,19,41.45,04,2.3,12,32.8
535145,2016,10,E,41.88,CENTRAL TURKEY,05,N,19,40.44,04,2.5,5,36.8
535142,2016,10,W,71.39,"COQUIMBO, CHILE",08,S,18,30.77,04,3.8,44,12.0
535735,2016,10,E,38.89,WESTERN TURKEY,41,N,17,53.61,04,2.5,5,41.0
535130,2016,10,E,43.30,EASTERN TURKEY,15,N,17,38.74,04,2.4,3,11.9
535130,2016,10,E,43.30,EASTERN TURKEY,15,N,17,38.74,04,2.4,3,11.9
535129,2016,10,E,18.45,POLAND,06,N,17,50.12,04,2.9,1,09.4
535123,2016,10,E,31.36,WESTERN TURKEY,56,N,16,36.02,04,2.9,10,05.1
535737,2016,10,W,21.81,"ANTOFAGASTA, CHILE",17,N,16,55.58,04,2.7,116,17.0
535734,2016,10,W,23.13,"ANTOFAGASTA, CHILE",48,N,15,56.31,04,3.8,176,54.0
535113,2016,10,W,69.27,"TARAPACA, CHILE",29,S,15,18.83,04,2.6,108,12.0
535140,2016,10,E,37.40,WESTERN TURKEY,19,N,15,31.69,04,2.1,7,12.3
535430,2016,10,E,23.61,"CRETE, GREECE",59,N,14,35.34,04,2.1,11,16.1
535122,2016,10,E,27.70,WESTERN TURKEY,56,N,14,38.88,04,2.0,4,00.0
535105,2016,10,W,70.98,"OFFSHORE TARAPACA, CHILE",36,S,14,18.67,04,4.3,20,42.4
535106,2016,10,E,28.20,WESTERN TURKEY,36,N,14,37.22,04,2.2,10,16.9
535104,2016,10,E,38.77,EASTERN TURKEY,26,N,14,37.44,04,2.3,5,24.8
535107,2016,10,E,27.92,"BONIN ISLANDS, JAPAN REGION",24,N,14,60.30,04,5.7,40,38.0
535096,2016,10,E,43.75,"CAUCASUS REGION, RUSSIA",38,N,13,73.11,04,3.8,10,24.0
535114,2016,10,E,43.55,"CAUCASUS REGION, RUSSIA",31,N,13,43.75,04,3.8,10,30.3
535226,2016,10,E,19.26,SVALBARD REGION,29,N,13,77.23,04,2.5,12,04.1
535093,2016,10,E,23.84,"CRETE, GREECE",13,N,13,35.19,04,2.4,18,54.1
535092,2016,10,W,96.69,OKLAHOMA,10,N,13,35.86,04,3.1,9,44.5
535089,2016,10,E,56.89,NORTHEASTERN IRAN,02,N,13,37.30,04,3.6,10,03.9
535094,2016,10,W,73.09,NORTHERN COLOMBIA,56,N,12,60.39,04,2.7,146,48.0
535083,2016,10,E,13.12,CENTRAL ITALY,41,N,12,42.86,04,3.9,9,35.3
535091,2016,10,W,33.94,SOUTHERN CALIFORNIA,17,N,12,34.67,04,2.2,8,45.4
535079,2016,10,W,29.82,"COQUIMBO, CHILE",13,N,12,34.71,04,3.0,25,49.5
535072,2016,10,W,84.46,COSTA RICA,26,N,11,60.31,04,4.6,20,14.0
535065,2016,10,E,34.84,CYPRUS REGION,00,N,11,60.34,04,2.2,21,59.0
535060,2016,10,E,42.00,KOSOVO-SERBIA-FYROM BORDER REG.,53,N,10,65.42,04,3.1,1,25.0
535055,2016,10,E,11.39,NORTHERN ITALY,49,N,10,45.58,04,2.2,6,56.8
535061,2016,10,W,19.40,"ISLAND OF HAWAII, HAWAII",41,N,10,60.31,04,2.0,2,54.0
535047,2016,10,W,36.32,OKLAHOMA,38,N,10,19.40,04,2.3,8,45.2
535043,2016,10,E,42.35,EASTERN TURKEY,18,N,10,38.97,04,2.4,21,52.1
535045,2016,10,E,13.40,CENTRAL ITALY,18,N,10,43.11,04,2.4,22,05.5
535049,2016,10,W,63.03,CENTRAL ALASKA,15,N,10,58.33,04,2.0,111,26.0
535040,2016,10,E,37.23,WESTERN TURKEY,54,N,09,59.79,04,2.2,3,19.0
535035,2016,10,E,13.16,CENTRAL ITALY,33,N,09,42.76,04,2.3,13,10.7
535073,2016,10,W,64.78,VIRGIN ISLANDS REGION,11,N,09,18.25,04,2.1,21,37.3
535032,2016,10,W,96.94,OKLAHOMA,10,N,09,36.43,04,3.5,8,38.2
535025,2016,10,E,44.71,FRANCE,37,N,08,46.70,04,3.0,5,46.3
535026,2016,10,W,72.00,"OFFSHORE COQUIMBO, CHILE",15,S,08,30.28,04,3.8,5,11.0
535070,2016,10,W,64.93,VIRGIN ISLANDS REGION,14,N,08,19.02,04,2.5,12,47.1
535017,2016,10,E,36.62,CENTRAL TURKEY,12,N,08,40.55,04,2.7,6,53.2
535019,2016,10,W,18.99,VIRGIN ISLANDS REGION,02,N,08,58.57,04,2.1,46,27.0
535068,2016,10,W,64.79,VIRGIN ISLANDS REGION,52,N,07,19.03,04,2.3,11,07.1
535012,2016,10,W,20.18,FIJI REGION,39,N,07,58.53,04,4.7,580,32.0
535011,2016,10,E,36.22,CENTRAL TURKEY,38,S,07,20.18,04,2.2,5,46.3
535006,2016,10,W,52.86,"ANDREANOF ISLANDS, ALEUTIAN IS.",36,N,07,35.55,04,3.5,12,41.7
535002,2016,10,E,30.07,WESTERN TURKEY,14,N,07,37.60,04,2.1,18,58.4
535037,2016,10,E,23.52,SOUTHERN GREECE,12,N,07,37.61,04,2.0,8,38.4
535008,2016,10,W,64.64,VIRGIN ISLANDS REGION,55,N,06,19.58,04,3.5,21,48.9
534993,2016,10,W,19.10,PUERTO RICO REGION,29,N,06,22.18,04,2.7,28,19.0
534992,2016,10,W,38.82,NORTHERN CALIFORNIA,15,N,05,53.30,04,2.3,1,52.5
534986,2016,10,W,45.16,OREGON,36,N,04,19.42,04,3.0,24,19.6
534983,2016,10,E,72.19,NORWEGIAN SEA,22,N,04,48.69,04,2.1,24,15.4
534982,2016,10,W,54.39,ALASKA PENINSULA,07,N,04,73.13,04,3.1,18,04.0
534980,2016,10,E,38.91,WESTERN TURKEY,46,N,02,62.44,04,2.6,13,56.0
534978,2016,10,E,42.50,MONTENEGRO,44,N,02,54.48,04,2.3,21,42.8
534988,2016,10,W,64.07,VIRGIN ISLANDS REGION,36,N,02,18.76,04,2.6,23,36.9
534972,2016,10,E,53.41,NEAR EAST COAST OF KAMCHATKA,56,N,01,34.17,04,4.2,50,39.1
534971,2016,10,W,73.49,"OFFSHORE BIO-BIO, CHILE",37,S,01,73.13,04,4.2,6,38.0
534967,2016,10,W,35.66,"OKLAHOMA CITY AREA, OKLAHOMA",09,N,01,33.00,04,2.2,7,44.2
534968,2016,10,E,28.66,WESTERN TURKEY,59,N,00,37.12,04,2.2,5,59.7
534964,2016,10,W,18.59,PUERTO RICO REGION,17,N,00,46.03,04,2.3,32,04.4
534963,2016,10,E,24.59,"CRETE, GREECE",03,N,00,35.60,04,2.2,26,52.8
